TransactionID,CustomerID,ProductID,ProductName,Category,Subcategory,Brand,Quantity,UnitPrice,TotalAmount,Discount,TransactionDate,PaymentMethod,Channel,CustomerAge,CustomerGender,CustomerCity,CustomerSegment,Year,Month,DayOfWeek,Season,Revenue,Profit
T005407,C01845,P00255,Car Parts Zara Model 31,Automotive,Car Parts,Zara,1,25.69,25.69,25,2023-12-04,Debit Card,Mobile App,20,Female,Charlotte,Premium,2023,12,Monday,Winter,25.69,7.52
T005408,C00477,P00162,Gaming Nike Model 23,Electronics,Gaming,Nike,2,2053.03,4106.06,0,2022-12-26,Credit Card,Online,28,Female,Jacksonville,VIP,2022,12,Monday,Winter,4106.06,1423.45
T005409,C01275,P00657,Action Figures Canon Model 40,Toys & Games,Action Figures,Canon,1,181.83,181.83,0,2023-06-01,Credit Card,Online,36,Male,Fort Worth,VIP,2023,6,Thursday,Summer,181.83,86.75
T005410,C00416,P00617,Printing Samsung Model 36,Office Supplies,Printing,Samsung,1,135.01,135.01,10,2022-04-20,Digital Wallet,Mobile App,49,Male,New York,VIP,2022,4,Wednesday,Spring,135.01,34.43
T005411,C00471,P00793,Gaming HP Model 15,Electronics,Gaming,HP,1,1372.22,1372.22,5,2022-11-30,Cash,Mobile App,22,Male,San Jose,Premium,2022,11,Wednesday,Fall,1372.22,570.49
T005412,C01943,P00223,Storage Generic Brand Model 3,Office Supplies,Storage,Generic Brand,1,240.91,240.91,0,2022-08-30,Cash,In-Store,37,Male,Phoenix,VIP,2022,8,Tuesday,Summer,240.91,92.09
T005413,C01948,P00358,Stationery Dell Model 6,Office Supplies,Stationery,Dell,2,177.25,354.5,5,2023-02-15,Cash,Mobile App,24,Female,Charlotte,Premium,2023,2,Wednesday,Winter,354.5,174.37
T005414,C01728,P00262,Electronic Toys Samsung Model 16,Toys & Games,Electronic Toys,Samsung,1,280.4,280.4,0,2023-12-13,Debit Card,Online,34,Female,Fort Worth,Regular,2023,12,Wednesday,Winter,280.4,139.57
T005415,C01098,P00602,Appliances Uniqlo Model 43,Home & Garden,Appliances,Uniqlo,1,351.34,351.34,0,2022-01-08,Digital Wallet,In-Store,22,Female,Indianapolis,Budget,2022,1,Saturday,Winter,351.34,180.61
T005416,C01110,P00402,Organic HP Model 35,Food & Beverages,Organic,HP,5,16.05,80.25,0,2023-09-28,Debit Card,In-Store,42,Male,Los Angeles,Premium,2023,9,Thursday,Fall,80.25,34.93
T005417,C01183,P00048,Snacks Nikon Model 50,Food & Beverages,Snacks,Nikon,4,23.48,93.91,15,2022-07-24,Buy Now Pay Later,Mobile App,41,Male,Seattle,Premium,2022,7,Sunday,Summer,93.91,22.52
T005418,C01709,P00461,Dairy Generic Brand Model 22,Food & Beverages,Dairy,Generic Brand,1,12.79,12.79,0,2022-02-11,Buy Now Pay Later,In-Store,71,Male,San Diego,Budget,2022,2,Friday,Winter,12.79,4.65
T005419,C01052,P00791,Furniture Dell Model 48,Office Supplies,Furniture,Dell,1,44.48,44.48,0,2023-01-19,Digital Wallet,Mobile App,19,Male,San Jose,Regular,2023,1,Thursday,Winter,44.48,21.44
T005420,C00639,P00674,Fitness Uniqlo Model 43,Sports & Outdoors,Fitness,Uniqlo,1,431.04,431.04,25,2023-01-12,Credit Card,Online,33,Female,San Francisco,VIP,2023,1,Thursday,Winter,431.04,85.16
T005421,C01724,P00293,Frozen Samsung Model 19,Food & Beverages,Frozen,Samsung,2,25.55,51.1,0,2024-01-17,Digital Wallet,Online,21,Female,Los Angeles,Regular,2024,1,Wednesday,Winter,51.1,24.29
T005422,C01464,P00657,Decor Apple Model 31,Home & Garden,Decor,Apple,1,121.51,121.51,0,2023-12-22,Buy Now Pay Later,Online,32,Male,Columbus,Budget,2023,12,Friday,Winter,121.51,38.03
T005423,C01235,P00070,Kids Wear H&M Model 46,Clothing,Kids Wear,H&M,2,201.95,403.9,0,2024-01-25,Cash,Mobile App,75,Female,Austin,VIP,2024,1,Thursday,Winter,403.9,205.97
T005424,C00864,P00154,Fragrances Samsung Model 43,Health & Beauty,Fragrances,Samsung,1,160.45,160.45,5,2023-08-16,Debit Card,Mobile App,24,Female,San Francisco,Budget,2023,8,Wednesday,Summer,160.45,60.87
T005425,C00997,P00397,Movies HP Model 26,Books & Media,Movies,HP,1,20.79,20.79,0,2022-10-21,Credit Card,Mobile App,20,Male,San Francisco,Premium,2022,10,Friday,Fall,20.79,7.41
T005426,C00918,P00275,Accessories Nikon Model 19,Clothing,Accessories,Nikon,1,55.78,55.78,0,2022-05-21,Cash,In-Store,62,Female,Jacksonville,Budget,2022,5,Saturday,Spring,55.78,26.34
T005427,C01630,P00675,Smartphones Dell Model 6,Electronics,Smartphones,Dell,1,2203.98,2203.98,0,2022-01-20,Cash,In-Store,61,Female,New York,VIP,2022,1,Thursday,Winter,2203.98,1144.43
T005428,C01684,P00798,Decor Value Plus Model 32,Home & Garden,Decor,Value Plus,1,443.72,443.72,0,2022-10-09,Cash,In-Store,18,Female,Dallas,Regular,2022,10,Sunday,Fall,443.72,164.13
T005429,C00762,P00043,Sports Equipment Adidas Model 39,Sports & Outdoors,Sports Equipment,Adidas,1,413.93,413.93,0,2023-11-21,Digital Wallet,In-Store,24,Male,Dallas,Regular,2023,11,Tuesday,Fall,413.93,198.09
T005430,C00339,P00684,Furniture Generic Brand Model 21,Office Supplies,Furniture,Generic Brand,1,67.44,67.44,30,2022-06-28,Cash,Online,72,Male,New York,Regular,2022,6,Tuesday,Summer,67.44,19.31
T005431,C01520,P00427,Action Figures Zara Model 38,Toys & Games,Action Figures,Zara,1,165.49,165.49,15,2022-05-21,Buy Now Pay Later,In-Store,60,Female,Los Angeles,VIP,2022,5,Saturday,Spring,165.49,79.21
T005432,C00939,P00151,Accessories Value Plus Model 13,Clothing,Accessories,Value Plus,2,25.73,51.46,20,2024-03-12,Digital Wallet,Online,74,Female,New York,Budget,2024,3,Tuesday,Spring,51.46,21.71
T005433,C00764,P00743,Womens Wear Adidas Model 18,Clothing,Womens Wear,Adidas,1,173.08,173.08,5,2023-03-28,Buy Now Pay Later,Online,52,Female,Jacksonville,Premium,2023,3,Tuesday,Spring,173.08,63.46
T005434,C01528,P00385,Dairy H&M Model 14,Food & Beverages,Dairy,H&M,4,10.68,42.73,10,2024-03-03,Cash,Online,70,Male,Philadelphia,Premium,2024,3,Sunday,Spring,42.73,20.81
T005435,C01237,P00041,Games HP Model 36,Books & Media,Games,HP,3,8.19,24.57,0,2022-03-19,Digital Wallet,Mobile App,40,Female,Charlotte,Regular,2022,3,Saturday,Spring,24.57,9.3
T005436,C01729,P00795,Laptops Premium Co Model 19,Electronics,Laptops,Premium Co,1,460.93,460.93,15,2022-11-08,Buy Now Pay Later,Mobile App,42,Male,San Francisco,Regular,2022,11,Tuesday,Fall,460.93,223.15
T005437,C00168,P00185,Tools HP Model 5,Automotive,Tools,HP,1,205.72,205.72,20,2023-07-02,Digital Wallet,Online,48,Female,San Antonio,Budget,2023,7,Sunday,Summer,205.72,76.51
T005438,C00687,P00281,Decor Uniqlo Model 27,Home & Garden,Decor,Uniqlo,1,466.2,466.2,10,2023-10-19,Digital Wallet,In-Store,36,Male,Columbus,Regular,2023,10,Thursday,Fall,466.2,214.85
T005439,C00826,P00642,Electronics Apple Model 49,Automotive,Electronics,Apple,2,87.89,175.79,5,2023-08-10,Digital Wallet,Online,65,Female,Austin,Premium,2023,8,Thursday,Summer,175.79,88.38
T005440,C01337,P00521,Movies Amazon Basics Model 1,Books & Media,Movies,Amazon Basics,2,14.04,28.08,0,2023-12-29,Credit Card,Online,56,Male,Los Angeles,Budget,2023,12,Friday,Winter,28.08,14.1
T005441,C01898,P00160,Fragrances Canon Model 10,Health & Beauty,Fragrances,Canon,1,134.08,134.08,0,2022-11-12,Buy Now Pay Later,Mobile App,72,Female,Dallas,Premium,2022,11,Saturday,Fall,134.08,45.98
T005442,C00766,P00003,Camping IKEA Model 24,Sports & Outdoors,Camping,IKEA,1,236.74,236.74,5,2022-11-28,Digital Wallet,In-Store,45,Female,Chicago,Premium,2022,11,Monday,Fall,236.74,101.99
T005443,C01210,P00775,Camping Uniqlo Model 43,Sports & Outdoors,Camping,Uniqlo,1,274.18,274.18,5,2023-03-05,Digital Wallet,Online,18,Male,San Diego,Regular,2023,3,Sunday,Spring,274.18,131.85
T005444,C00052,P00097,Kitchen Amazon Basics Model 24,Home & Garden,Kitchen,Amazon Basics,2,540.45,1080.91,5,2022-08-07,Cash,In-Store,19,Female,Dallas,Premium,2022,8,Sunday,Summer,1080.91,347.28
T005445,C00027,P00777,Educational Toys Premium Co Model 22,Toys & Games,Educational Toys,Premium Co,1,162.13,162.13,30,2022-10-05,Digital Wallet,In-Store,28,Female,Charlotte,VIP,2022,10,Wednesday,Fall,162.13,65.16
T005446,C01401,P00462,Printing Uniqlo Model 48,Office Supplies,Printing,Uniqlo,2,232.53,465.06,0,2022-09-30,Cash,Mobile App,44,Female,San Diego,Regular,2022,9,Friday,Fall,465.06,194.36
T005447,C00589,P00031,Smartphones Sony Model 15,Electronics,Smartphones,Sony,1,1513.94,1513.94,0,2023-09-29,Debit Card,Mobile App,70,Female,Los Angeles,VIP,2023,9,Friday,Fall,1513.94,880.66
T005448,C00887,P00563,Storage HP Model 12,Office Supplies,Storage,HP,2,253.59,507.18,0,2022-08-06,Cash,Online,41,Male,San Antonio,Regular,2022,8,Saturday,Summer,507.18,175.57
T005449,C01851,P00640,Outdoor Toys HP Model 19,Toys & Games,Outdoor Toys,HP,2,76.78,153.56,0,2023-06-28,Debit Card,Mobile App,65,Male,San Francisco,Premium,2023,6,Wednesday,Summer,153.56,48.21
T005450,C00048,P00111,Kids Wear IKEA Model 18,Clothing,Kids Wear,IKEA,2,102.17,204.34,10,2022-05-28,Cash,In-Store,29,Female,San Diego,Premium,2022,5,Saturday,Spring,204.34,108.51
T005451,C00373,P00613,Outdoor Toys Generic Brand Model 24,Toys & Games,Outdoor Toys,Generic Brand,1,77.2,77.2,0,2023-03-17,Digital Wallet,In-Store,31,Female,Austin,Regular,2023,3,Friday,Spring,77.2,40.71
T005452,C01854,P00756,Makeup Samsung Model 27,Health & Beauty,Makeup,Samsung,3,49.0,147.0,5,2023-04-02,Digital Wallet,Mobile App,71,Female,San Diego,Premium,2023,4,Sunday,Spring,147.0,56.42
T005453,C00698,P00402,Health Supplements Zara Model 29,Health & Beauty,Health Supplements,Zara,1,185.0,185.0,0,2024-02-19,Credit Card,In-Store,37,Male,Seattle,Premium,2024,2,Monday,Winter,185.0,106.13
T005454,C00472,P00741,Storage Generic Brand Model 12,Office Supplies,Storage,Generic Brand,1,348.47,348.47,5,2022-02-16,Cash,In-Store,32,Female,New York,Premium,2022,2,Wednesday,Winter,348.47,126.15
T005455,C01741,P00510,Cameras Adidas Model 17,Electronics,Cameras,Adidas,1,1197.59,1197.59,0,2024-01-08,Debit Card,Online,35,Male,San Diego,Regular,2024,1,Monday,Winter,1197.59,515.09
T005456,C00384,P00051,International IKEA Model 40,Food & Beverages,International,IKEA,2,15.05,30.1,10,2023-07-16,Credit Card,Mobile App,29,Male,Jacksonville,Regular,2023,7,Sunday,Summer,30.1,9.27
T005457,C01919,P00732,International Canon Model 12,Food & Beverages,International,Canon,1,2.08,2.08,10,2024-01-12,Credit Card,Online,31,Male,Los Angeles,Regular,2024,1,Friday,Winter,2.08,0.86
T005458,C00049,P00472,Car Parts Adidas Model 12,Automotive,Car Parts,Adidas,1,31.76,31.76,0,2022-12-05,Debit Card,Online,18,Female,Columbus,Budget,2022,12,Monday,Winter,31.76,18.25
T005459,C00970,P00290,Furniture Dell Model 28,Home & Garden,Furniture,Dell,1,994.42,994.42,5,2022-07-09,Debit Card,In-Store,67,Female,New York,Premium,2022,7,Saturday,Summer,994.42,311.27
T005460,C00909,P00735,Tools Canon Model 9,Automotive,Tools,Canon,1,59.55,59.55,0,2023-03-26,Digital Wallet,Online,70,Male,Indianapolis,VIP,2023,3,Sunday,Spring,59.55,30.96
T005461,C01960,P00313,Outdoor Toys LG Model 20,Toys & Games,Outdoor Toys,LG,1,262.9,262.9,10,2022-02-20,Debit Card,Mobile App,35,Female,Seattle,VIP,2022,2,Sunday,Winter,262.9,127.95
T005462,C00477,P00070,Furniture LG Model 39,Home & Garden,Furniture,LG,1,175.84,175.84,5,2022-01-23,Debit Card,Mobile App,52,Female,Indianapolis,Budget,2022,1,Sunday,Winter,175.84,83.17
T005463,C00103,P00512,Fitness Generic Brand Model 22,Sports & Outdoors,Fitness,Generic Brand,1,784.13,784.13,0,2022-11-10,Digital Wallet,Online,63,Female,Jacksonville,Premium,2022,11,Thursday,Fall,784.13,370.52
T005464,C01668,P00738,International Uniqlo Model 48,Food & Beverages,International,Uniqlo,3,25.29,75.87,0,2022-03-08,Digital Wallet,Mobile App,57,Male,Charlotte,Budget,2022,3,Tuesday,Spring,75.87,24.21
T005465,C01435,P00289,Maintenance HP Model 37,Automotive,Maintenance,HP,1,387.79,387.79,15,2023-02-01,Credit Card,Online,20,Male,Fort Worth,VIP,2023,2,Wednesday,Winter,387.79,134.42
T005466,C00195,P00209,Makeup HP Model 34,Health & Beauty,Makeup,HP,1,129.64,129.64,0,2022-11-06,Digital Wallet,Online,66,Male,Los Angeles,VIP,2022,11,Sunday,Fall,129.64,54.39
T005467,C00841,P00340,Furniture Sony Model 31,Office Supplies,Furniture,Sony,3,205.36,616.08,0,2024-02-01,Credit Card,Online,25,Female,Austin,Regular,2024,2,Thursday,Winter,616.08,362.53
T005468,C00971,P00534,Educational HP Model 33,Books & Media,Educational,HP,1,112.21,112.21,0,2023-10-09,Buy Now Pay Later,Mobile App,19,Female,Fort Worth,VIP,2023,10,Monday,Fall,112.21,37.5
T005469,C00156,P00561,Educational Toys IKEA Model 27,Toys & Games,Educational Toys,IKEA,1,132.03,132.03,0,2022-09-22,Digital Wallet,Online,68,Female,Fort Worth,Premium,2022,9,Thursday,Fall,132.03,56.97
T005470,C00832,P00688,Board Games Adidas Model 43,Toys & Games,Board Games,Adidas,2,137.47,274.94,0,2022-04-08,Debit Card,In-Store,56,Male,Seattle,Budget,2022,4,Friday,Spring,274.94,98.47
T005471,C00811,P00770,Mens Wear H&M Model 40,Clothing,Mens Wear,H&M,2,292.77,585.54,0,2023-05-31,Digital Wallet,Mobile App,67,Female,San Diego,VIP,2023,5,Wednesday,Spring,585.54,215.25
T005472,C01631,P00206,International LG Model 21,Food & Beverages,International,LG,1,13.26,13.26,0,2022-12-23,Cash,Online,61,Female,New York,Regular,2022,12,Friday,Winter,13.26,6.63
T005473,C00599,P00370,Furniture H&M Model 49,Office Supplies,Furniture,H&M,1,85.81,85.81,5,2022-02-25,Buy Now Pay Later,Online,53,Male,Columbus,Budget,2022,2,Friday,Winter,85.81,23.42
T005474,C00640,P00173,Hair Care IKEA Model 15,Health & Beauty,Hair Care,IKEA,1,124.44,124.44,0,2022-12-28,Credit Card,Online,69,Female,Jacksonville,Budget,2022,12,Wednesday,Winter,124.44,59.37
T005475,C01156,P00681,Laptops Canon Model 37,Electronics,Laptops,Canon,1,1279.64,1279.64,5,2022-10-04,Digital Wallet,In-Store,33,Female,Dallas,Budget,2022,10,Tuesday,Fall,1279.64,528.01
T005476,C01970,P00577,Kids Wear Sony Model 28,Clothing,Kids Wear,Sony,1,84.77,84.77,0,2022-02-10,Credit Card,Online,70,Female,San Diego,VIP,2022,2,Thursday,Winter,84.77,29.79
T005477,C00492,P00025,Outdoor Gear Nikon Model 39,Sports & Outdoors,Outdoor Gear,Nikon,1,611.16,611.16,0,2022-10-01,Credit Card,Mobile App,49,Female,New York,Premium,2022,10,Saturday,Fall,611.16,277.71
T005478,C01125,P00029,Sports Equipment Apple Model 22,Sports & Outdoors,Sports Equipment,Apple,1,607.82,607.82,10,2022-03-28,Debit Card,Mobile App,24,Male,San Antonio,Regular,2022,3,Monday,Spring,607.82,172.48
T005479,C01336,P00214,Bakery Value Plus Model 14,Food & Beverages,Bakery,Value Plus,2,26.35,52.7,0,2023-02-26,Debit Card,Mobile App,61,Male,Columbus,Premium,2023,2,Sunday,Winter,52.7,29.86
T005480,C01528,P00261,Bedding Zara Model 34,Home & Garden,Bedding,Zara,1,864.35,864.35,5,2023-03-04,Credit Card,In-Store,62,Female,Philadelphia,VIP,2023,3,Saturday,Spring,864.35,384.03
T005481,C00729,P00355,Beverages Nikon Model 15,Food & Beverages,Beverages,Nikon,2,40.93,81.85,5,2024-01-24,Debit Card,In-Store,43,Male,Los Angeles,Regular,2024,1,Wednesday,Winter,81.85,34.5
T005482,C01830,P00741,Accessories Sony Model 30,Automotive,Accessories,Sony,1,273.88,273.88,5,2022-03-30,Debit Card,Online,41,Female,San Francisco,Budget,2022,3,Wednesday,Spring,273.88,142.55
T005483,C01957,P00494,Makeup H&M Model 22,Health & Beauty,Makeup,H&M,2,58.33,116.66,30,2022-04-19,Credit Card,Online,43,Male,Columbus,Premium,2022,4,Tuesday,Spring,116.66,24.45
T005484,C01717,P00165,Action Figures Nikon Model 39,Toys & Games,Action Figures,Nikon,3,247.37,742.11,0,2024-01-13,Credit Card,In-Store,54,Female,Jacksonville,VIP,2024,1,Saturday,Winter,742.11,272.95
T005485,C00409,P00137,Non-Fiction Samsung Model 35,Books & Media,Non-Fiction,Samsung,2,88.55,177.1,0,2024-02-14,Debit Card,Mobile App,53,Female,Fort Worth,Premium,2024,2,Wednesday,Winter,177.1,85.43
T005486,C00475,P00165,Movies HP Model 28,Books & Media,Movies,HP,1,103.3,103.3,15,2023-04-20,Buy Now Pay Later,Mobile App,42,Female,Indianapolis,Premium,2023,4,Thursday,Spring,103.3,23.59
T005487,C00150,P00687,Organic Nikon Model 34,Food & Beverages,Organic,Nikon,2,11.11,22.22,0,2022-06-08,Debit Card,Online,56,Male,Los Angeles,Premium,2022,6,Wednesday,Summer,22.22,12.58
T005488,C00071,P00598,Furniture Sony Model 27,Home & Garden,Furniture,Sony,1,842.12,842.12,0,2022-05-04,Cash,In-Store,74,Female,San Antonio,Premium,2022,5,Wednesday,Spring,842.12,259.44
T005489,C01116,P00584,Decor Sony Model 50,Home & Garden,Decor,Sony,1,132.23,132.23,15,2022-05-22,Credit Card,In-Store,36,Female,New York,Premium,2022,5,Sunday,Spring,132.23,56.65
T005490,C01421,P00217,Kitchen Premium Co Model 41,Home & Garden,Kitchen,Premium Co,1,752.45,752.45,0,2022-03-20,Buy Now Pay Later,Online,43,Male,San Francisco,Premium,2022,3,Sunday,Spring,752.45,368.7
T005491,C01401,P00765,Kitchen Amazon Basics Model 47,Home & Garden,Kitchen,Amazon Basics,1,26.57,26.57,0,2023-12-20,Debit Card,In-Store,20,Male,Jacksonville,VIP,2023,12,Wednesday,Winter,26.57,9.83
T005492,C01335,P00601,Accessories Sony Model 40,Automotive,Accessories,Sony,1,389.25,389.25,10,2022-04-24,Digital Wallet,In-Store,70,Male,Dallas,VIP,2022,4,Sunday,Spring,389.25,160.24
T005493,C01758,P00370,Frozen Amazon Basics Model 2,Food & Beverages,Frozen,Amazon Basics,1,37.72,37.72,0,2023-07-04,Debit Card,Mobile App,58,Female,New York,Budget,2023,7,Tuesday,Summer,37.72,11.91
T005494,C01583,P00421,Accessories IKEA Model 1,Automotive,Accessories,IKEA,1,357.22,357.22,10,2022-08-21,Credit Card,In-Store,47,Male,Los Angeles,Premium,2022,8,Sunday,Summer,357.22,99.8
T005495,C01228,P00325,Formal Wear Nikon Model 32,Clothing,Formal Wear,Nikon,1,295.65,295.65,20,2022-01-07,Debit Card,Online,28,Female,Austin,Budget,2022,1,Friday,Winter,295.65,89.62
T005496,C00868,P00780,Smart Home H&M Model 19,Electronics,Smart Home,H&M,1,2141.28,2141.28,10,2022-02-02,Debit Card,Online,34,Female,Seattle,Regular,2022,2,Wednesday,Winter,2141.28,1009.83
T005497,C00865,P00415,Action Figures Apple Model 7,Toys & Games,Action Figures,Apple,1,147.57,147.57,25,2023-10-11,Digital Wallet,In-Store,27,Female,San Antonio,Regular,2023,10,Wednesday,Fall,147.57,22.69
T005498,C00689,P00294,Sports Equipment Adidas Model 16,Sports & Outdoors,Sports Equipment,Adidas,1,743.35,743.35,0,2022-07-03,Cash,Mobile App,62,Female,Chicago,Regular,2022,7,Sunday,Summer,743.35,418.98
T005499,C01911,P00306,Frozen Amazon Basics Model 11,Food & Beverages,Frozen,Amazon Basics,3,3.91,11.73,0,2022-05-05,Credit Card,Mobile App,21,Female,Jacksonville,Premium,2022,5,Thursday,Spring,11.73,6.99
T005500,C01172,P00510,Movies Sony Model 15,Books & Media,Movies,Sony,1,10.03,10.03,5,2023-09-10,Digital Wallet,Mobile App,27,Male,Chicago,Regular,2023,9,Sunday,Fall,10.03,4.99
T005501,C01532,P00132,Cameras Zara Model 19,Electronics,Cameras,Zara,2,1522.37,3044.74,0,2022-04-29,Debit Card,Online,44,Female,Indianapolis,Budget,2022,4,Friday,Spring,3044.74,1160.79
T005502,C00083,P00193,Tools Uniqlo Model 1,Home & Garden,Tools,Uniqlo,1,799.44,799.44,15,2024-03-23,Buy Now Pay Later,In-Store,63,Female,Phoenix,VIP,2024,3,Saturday,Spring,799.44,290.19
T005503,C01608,P00111,Action Figures Premium Co Model 38,Toys & Games,Action Figures,Premium Co,2,274.47,548.94,0,2023-07-13,Debit Card,Mobile App,66,Male,Dallas,Premium,2023,7,Thursday,Summer,548.94,262.18
T005504,C00729,P00108,Accessories IKEA Model 28,Automotive,Accessories,IKEA,2,29.38,58.76,0,2022-05-11,Digital Wallet,Online,47,Female,San Francisco,VIP,2022,5,Wednesday,Spring,58.76,23.14
T005505,C00472,P00451,Womens Wear Sony Model 15,Clothing,Womens Wear,Sony,1,306.51,306.51,0,2023-05-30,Debit Card,Mobile App,52,Male,Charlotte,Regular,2023,5,Tuesday,Spring,306.51,131.29
T005506,C00802,P00611,Tools Adidas Model 46,Automotive,Tools,Adidas,1,190.81,190.81,0,2022-06-18,Debit Card,Mobile App,61,Female,San Jose,VIP,2022,6,Saturday,Summer,190.81,111.34
T005507,C01397,P00562,Sportswear Canon Model 39,Clothing,Sportswear,Canon,1,124.64,124.64,0,2023-10-23,Digital Wallet,Mobile App,66,Male,Dallas,Regular,2023,10,Monday,Fall,124.64,51.64
T005508,C00813,P00443,Skincare IKEA Model 7,Health & Beauty,Skincare,IKEA,1,109.17,109.17,15,2024-01-06,Debit Card,In-Store,66,Male,Dallas,Budget,2024,1,Saturday,Winter,109.17,56.89
T005509,C01779,P00070,Furniture Generic Brand Model 49,Home & Garden,Furniture,Generic Brand,1,773.51,773.51,20,2022-07-27,Cash,In-Store,57,Female,Austin,Regular,2022,7,Wednesday,Summer,773.51,346.9
T005510,C00210,P00447,Tablets Zara Model 19,Electronics,Tablets,Zara,1,1926.2,1926.2,5,2022-06-15,Cash,Online,69,Male,Charlotte,Premium,2022,6,Wednesday,Summer,1926.2,1107.01
T005511,C00393,P00230,Action Figures IKEA Model 27,Toys & Games,Action Figures,IKEA,1,183.73,183.73,0,2023-01-23,Cash,Mobile App,18,Male,Columbus,Premium,2023,1,Monday,Winter,183.73,56.49
T005512,C01991,P00086,Health Supplements Samsung Model 47,Health & Beauty,Health Supplements,Samsung,3,90.38,271.14,0,2023-08-05,Buy Now Pay Later,Mobile App,48,Female,Houston,Budget,2023,8,Saturday,Summer,271.14,87.36
T005513,C01151,P00325,Outdoor Toys Generic Brand Model 10,Toys & Games,Outdoor Toys,Generic Brand,1,104.96,104.96,20,2023-02-25,Digital Wallet,Mobile App,48,Male,Austin,Premium,2023,2,Saturday,Winter,104.96,37.72
T005514,C01091,P00476,Non-Fiction Zara Model 5,Books & Media,Non-Fiction,Zara,2,77.28,154.56,0,2023-11-27,Buy Now Pay Later,In-Store,72,Female,San Antonio,Regular,2023,11,Monday,Fall,154.56,51.36
T005515,C00114,P00272,International IKEA Model 49,Food & Beverages,International,IKEA,1,14.87,14.87,0,2023-09-08,Credit Card,In-Store,29,Female,Columbus,Premium,2023,9,Friday,Fall,14.87,7.0
T005516,C01057,P00137,Gaming Uniqlo Model 28,Electronics,Gaming,Uniqlo,1,757.95,757.95,0,2023-02-07,Buy Now Pay Later,Mobile App,65,Female,Austin,Budget,2023,2,Tuesday,Winter,757.95,273.65
T005517,C01974,P00178,Sportswear LG Model 25,Clothing,Sportswear,LG,2,29.22,58.43,20,2023-06-06,Credit Card,Online,50,Male,San Jose,VIP,2023,6,Tuesday,Summer,58.43,24.32
